"source","caracteristiques","date_publication","date_scraping","description","id_unique","image_url","meuble","nb_chambres","nb_images","nb_pieces_total","nb_salons","nb_sdb","nb_vues","page","point_repere","prix","quartier","surface_m2","titre","type_annonce","type_bien","vendeur","ville"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 30.00 | Proche de: كرفور أم قصر","2025-04-18","","دار طابق واحد ومؤجر فاتح عل كدروه حذ كرفور أم قصر أورقاه تامين","","","","6.0","","","3.0","","","","","2000000","Arafat","300.0","دار عل كدروه حذ كرفور أم قصر ف كرفور","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: محمد الامين 2","2025-10-02","","فرصة ذهبية رقم 2030 من الفوز إعلى شارع 30 مبرمج كدروه وفكرن شارع 20 عندو الأوراق التالية كايل 38 وينباع ","","","","","","","","","","","","3800000","Teyarett","400.0","فرصة ذهبية نيمرو من الفوز إعلى شارع 30 وفكرن شارع 20","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | Taille rue: 15.00 | Proche de: لسكان","2026-01-17","","عندي 834من إسكان بايع 32مليون","","","","","","","","","","","","3200000","Tevragh Zeina","300.0","نيمرو","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | type de propriété: Villa | 1 balcon(s) | Taille rue: 20.00 | Proche de: ملح سكتير 2 | Garage","2026-01-24","","دار فملح سكتير 2 فاتح اعل شارع اكبير فيه كراج برفد وت اكبيره 4 ابيوت ادوشين واكويزين فرصة ب 8 ملايين و 500
للاتصال الرقم 36303283
22303283","","","","4.0","","","4.0","","","","","850000","Arafat","180.0","دار للبيع ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: بلوكات","2025-11-18","","860 و 861 گران من سكتير 1 بلوكات مبيوعين ب 85 ","","","","","","","","","","","","8500000","Tevragh Zeina","1200.0","نيمروين فسكتير 1 بلوكات","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: 20.00 | Proche de: سكتير 5","2026-01-25","","السلام عليكم هذ نيمرو فكرن من سكتير 5 مساحة 700م# مبيوع ب 65مليون للإستفسار اكثر اتصلوا على الرقم الالبي 49546950","","","","","","","","","","","","7500000","Tevragh Zeina","700.0","نيمرو فكرن من سكتير 5 للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | type de location: Location au mois | Taille rue: 15.00 | Proche de: مورسانتر2  | Garage","2025-07-01","","ابرتماه التحت مستقل يتكون من صالون وبيت نوم وييت عادي ومطبخ وحمام خارجي و كراج","","","","4.0","","","2.0","","","","","15000","Tevragh Zeina","150.0","ابرتماه التحت قريب من مورسانتر 2","Location","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: المطار القديم ","2025-11-01","","139 ابلوك 45 مطار القديم  180 م² ب 9,5 مليون","","","","","","","","","","","","950000","Dar Naim","180.0","نيمرو في المطار القديم","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 5","2025-06-21","","931 من بوش 9 أفكرن عندو برمة المالية مبيوع ب 40","","","","","","","","","","","","4000000","Tevragh Zeina","600.0","نيمرو أفكرن من بوش 9 عندو برمة المالية مبيوع ب 40","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: الجامعة","2025-10-01","","كريب من كدروه والموقع راكب نظيف
ملاحظة للراغبين في شراء  او إيجار او بيع نيمرو أو دار ماعليكم سوى التواصل معنا والله المستعان ","","","","","","","","","","","","1750000","Tevragh Zeina","200.0","200م² من سكتير2 النواب قرب الجامعة","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: طب القلب","2025-06-18","","*300 م² عكس الكرن من بلوكات سكتير ¹ ب 21 مليون*","","","","","","","","","","","","2100000","Tevragh Zeina","300.0","نص نيمرو فسكتير 1 بلوكات","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | type de propriété: Autre | Taille rue: 0.00 | Proche de: دار السلامة | Meublé","2026-02-05","","دار اللبيع فدار السلام فاتح اعل كدروه داخلهم 90]فيها اباتيك (3)32095102","","","","0.0","","","2.0","","","","","850000","Dar Naim","180.0","منزل","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 20.00 | Proche de: كرفور آدرار | Garage","2025-10-15","","دار فالترحيل كرفور آدرار اكريب من كدروه منقوشة و مكرويه","","","","3.0","","","2.0","","","","","950000","Toujounine","150.0","دار فكرفور آدرار الترحيل ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: نمروللبيـــــــــــــــــــــع أفي المطار القديم بلوك 59","2026-01-04","","نمروللبيـــــــــــــــــــــع أفي المطار القديم بلوك 59مساحته 400 مبيوعه ب 23مليون حد مهتم يتواصل معاي 27273277","","","","","","","","","","","","2300000","Dar Naim","400.0","نمروللبيـــــــــــــــــــــع أفي المطار القديم بلوك 59","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: تراب سنيم ","2025-09-17","","200م من تراب ديدي صانتر متير مبيوعه فرصه ب 13 مليون ونص ","","","","","","","","","","","","1350000","Tevragh Zeina","210.0","للبيــــــــــــــــــــــــــــــــــــــــــــــــــــــع فرصه ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: المطار","2025-11-02","","رقم 34 من بلوك 64 في المطار القديم
المساحة : 400 
الأوراق : تيتر فونصي 
السعر : 13 ونص","","","","","","","","","","","","1350000","Dar Naim","400.0","نيمرو في المطار القديم","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: Anat ","2025-08-19","","السلام عليكم هذ نيمرو فكرن من Anat مساحة 300م# بين امع شارع اوكار ساحة مبيوع ب 26مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","","","","","","","","","2600000","Tevragh Zeina","300.0","نيمرو من Anat فكرن بين ساحةامع شارع اوكار للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: الحي الجامعي","2025-12-09","","نيمرو من الحي الجامعي كريب من كدروه با 55 مليون","","","","","","","","","","","","5500000","Tevragh Zeina","600.0","نيمرو فالحي الجامعي","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: الشارة ","2025-12-04","","شانتيه للبيـــــع في سكتير 4 F Nord مساحتها 200م٢ بينها نيمرو واحد مع كدروه ب 45 مليون ","","","","","","","","","","","","4500000","Tevragh Zeina","200.0","شانتية للبيــع في سكتير 4 F Nord ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: كريم","2025-07-20","","نيمرو زين أفكرن من سكتير 6 إحذ مشروع كريم 1 مساحة 700م٢ كايل 65 وينباع ","","","","","","","","","","","","6500000","Tevragh Zeina","700.0","نيمرو زين أفكرن من سكتير 6 إحذ مشروع كريم 1 ","Vente","Terrain","","Nouakchott"
"voursa.com","type de location: Location au mois | type de propriété: Studio | 2 balcon(s) | Taille rue: 10.00 | Proche de: أتاك الخير 1","2025-12-20","","السلام ورحمة الله وبركاته، 
الجماعة عندنا استوديو الفوق نظيف ساحل أتاك الخير 1 ماه ابعيد من دار بدر في تفرغ زينة.
  فيه بيت اركاد و جلسة  حمام  و مطبخ وبلكون.  معدل ابطريقة عصريه. الإجار 
10.000 جديدة 

الاتصال علي واتس آب

                  00491797921370  ","","","","1.0","","","1.0","","","","","10000","Tevragh Zeina","50.0","استوديو للأجار في تفرغ زينة قرب أتاك الخير ","Location","Appartement/Maison","","Nouakchott"
"voursa.com","type de location: Location au mois | 14 balcon(s) | Taille rue: N/A | Proche de: سانترمتير  | Garage","2025-09-27","","منزل مستقل فيه تحويشة و كراج موقع ممتاز لسكن المريح في تفرغ زينة ","","","","4.0","","","2.0","","","","","20000","Tevragh Zeina","300.0","فيلا أرضية للإجار ","Location","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: كرفور القدس ","2025-08-15","","السلام عليكم  عندن  1800 م² فاتح اعل  كدروه  من ilot k  S3 بالقرب من كرفور القدس  ب 200 مليون أوقية قديمة
واتساب 22608090 فقط للجدين ","","","","","","","","","","","","20000000","Tevragh Zeina","1800.0","نمروين للبيع في تفرغ زينة ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: كلية الطب ","2025-09-15","","قطعة أرض أفكرن للبيــــــع فمنطقة F Nord سكتير 9 ","","","","","","","","","","","","4500000","Tevragh Zeina","534.0","قطعة أرض أفكرن فمنطقة F Nord سكتير 9 ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: 15.00 | Proche de: مدلل j","2026-02-11","","السلام عليكم هذ نيمرو من مدال j مساحة 700م# مبيوع ب 58ملبون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","","","","","","","","","5800000","Tevragh Zeina","700.0","نيمرو من. مدال j فاتح ف ابرد للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | Taille rue: 15.00 | Proche de: كمال","2026-01-24","","عندنا ذ من سكتير 6 فگرن مبيوع ب 70 مليون ","","","","","","","","","","","","7000000","Tevragh Zeina","600.0","تفرغ زينه سكتير 6","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | Taille rue: 15.00 | Proche de: بنك bmci","2026-02-13","","سعر 17مليون  فاتح فكرن شوارع كبار حد شاري ول مهتم تلفنل اعل واتساب وتوف 26678975","","","","","","","","","","","","1700000","Tevragh Zeina","300.0","دار خرب فكرن فسيت ابلاج bmci","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: مركز السان العربي","2025-05-22","","قطعة أرضية للبيــــــــــــــــــــــع في تفرغ زينة بلوكات سكتير 2
قرب مركز السان العربي 
المساحة : 700 م² 
السعر : 31 مليون أوقية قديمة 
واتساب  22608090 فقط للجدين ","","","","","","","","","","","","3100000","Tevragh Zeina","700.0","قطعة أرضية للبيـــــــــــــع في بلوكات سكتير 2","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: موديل G","2025-07-17","","فرصة نيمرو زين أفكرن من موديل G بين أتاك الخير 2 و طريق انواذيبو مساحة 600م٢ مبيوع ب 63 ","","","","","","","","","","","","6300000","Tevragh Zeina","600.0","فرصة نيمرو زين أفكرن من موديل G بين أتاك الخير 2 و كدروه انواذيبو ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: 0.00 | Proche de: شارع ديمي ","2025-06-02","","🛑فرصة ذهبية للمهتمين و المستثمرين‼️
موجود ذاك النيمرو ألي رقموا 433 بينو أمع الكرن 4 نيمروات، فاتح اعل برك أكبير فيه أمسيد، النيمرو فملح قرب شارع ديمي، مبيوع فقط ب 800 ألف أوقية قديمة.
حد أسو أعليه فيه يطلعلي أعل 41843244 و اعليه واتساب أملي ","","","","","","","","","","","","80000","Toujounine","150.0","فرصة بيع نيمرو بالقرب من شارع ديمي للإستثمار ","Location","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: بلوك 15","2025-09-19","","نيمرو في بلوك 15 من المطار القديم المساحة 150 م السعر :10,500","","","","","","","","","","","","1050000","Dar Naim","150.0","نيمرو فالمطار القديم","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 15.00 | Proche de: طريك انواذيب ","2025-12-02","","ذيك دار فغنودرت ماكط سكنت اترابه 300مهي ابيعيد من كدروه انواذيب اتكول الا 25 اهوين  حد شاري ول عندو طلب تلفنل 26678975.36147216","","","","4.0","","","2.0","","","","","2500000","Tevragh Zeina","300.0","دار فغنودرت ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 3 بلوكات ","2025-07-29","","نيمرو زين ينكسم من بلوكات سكتير 3 إعلى شارع 20م قريب من كدروه مبيوع ب 35","","","","","","","","","","","","3500000","Tevragh Zeina","600.0","نيمرو زين ينكسم من بلوكات سكتير 3 إعلى شارع 20م قريب من كدروه ","Vente","Terrain","","Nouakchott"
"voursa.com","1 balcon(s) | Taille rue: 20.00 | Proche de: سكتير 5 | Garage","2025-08-12","","للبيع  منزل  من الطراز لأول في منطقة الصحراوي سكتير 5 تفرغ زين  مساحة 900م.  السعر: الخاص.  رقم الهاتف,واتساب 32050518","","","","9.0","","","6.0","","","","","28000000","Tevragh Zeina","900.0","للبيع  منزل  من الطراز لأول في منطقة الصحراوي سكتير 5 .","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: طريق انواذيبو ","2025-08-06","","92 من اغنودرت تراب اهل بوحبيني 
المساحة: 300 م² محوط  للبيــــــــــــــــــــــع 
السعر : 10 مليون و 500 الف اوقية قديمة 
واتساب  22608090 فقط للجدين ","","","","","","","","","","","","1050000","Tevragh Zeina","300.0","نمرو للبيـــــــــع في اغنودرت ","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | 2 balcon(s) | Taille rue: 20.00 | Proche de: انواكشوط ","2025-06-29","","سمعة فى دار البركة مسبوقة ومكروية من تحت ومكري من فوك دخله 80 التحت ساكنين أهله مبيوعة ب 18 مليون حد مهتم ول عندو عقار يتواصل امعان 31 43 25 48 ","","","","5.0","","","3.0","","","","","18000000","Dar Naim","180.0","سمعة ف دار البركة ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 6","2025-05-03","","العرض بلوك
الموقع سكتير 6  افنور 
سعر 550 مليون ","","","","","","","","","","","","55000000","Tevragh Zeina","3000.0","سكتير 6","Vente","Terrain","","Nouakchott"
"voursa.com","type de location: Location au mois | 4 balcon(s) | Taille rue: 20.00 | Proche de: مسجد الشيخ الرضى  | Garage","2025-11-27","","منزل للايجار قرب مسجد الشيخ الرضى فيه بيتين وصلوه وهلين وكراج ومنزل 
41665530
","","","","6.0","","","3.0","","","","","20000","Tevragh Zeina","300.0","منزل للايجار قرب مسجد الشيخ الرضى ","Location","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | type de propriété: Duplex | 2 balcon(s) | Taille rue: 12.00 | Proche de: مجمع اللؤلؤة  | Garage","2026-01-07","","ديبلكس اجديده للبيع افعين الطلح احذ مجمع اللؤلؤة. 
فيها 6 ابيوت ؤجلستين ؤمرافق ؤتهوية اكبيرة ترفد سيارتين. ؤبيت حارس.

فاركين اعليها كدروهين 
شارعها 12م 
مساحتها 216م²
إوراقها : تيتر فونسيي الأصلية 

اب 55 مليون قديمة 

41545765","","","","6.0","","","2.0","","","","","5500000","Teyarett","216.0","ديبلكس اجديده للبيع افعين الطلح احذ مجمع اللؤلؤة ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سمعة الكوري ","2025-11-12","","نيمروين اكران للبيع افعين الطلح كد سمعة الكوري 
واحد منهم افكرن فاتح اعل شارعين كلهم 20م
والثاني فاتح اعل شارع 20م.

المساحة الإجمالية: 360م²
أوراقهم : تيتر فونسيي 

ب 30 مليون قديمة 

41545765","","","","","","","","","","","","3000000","Teyarett","360.0","نيمروين اكران للبيع افعين الطلح شوارعهم اكبار . تيتر فونسيي ","Vente","Local commercial/industriel","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: مدال e","2025-11-18","","السلام عليكم هذ نيمرو فكرن من مدالةE مساحة 800م# مبيوع ب 55مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","","","","","","","","","5500000","Tevragh Zeina","800.0","نيمرو فكرن ابرك فمدال e للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 25.00 | Proche de: بيتات ختو  | Garage","2025-04-22","","السلام عليكم 
دار جديدة للبيـــــــــــــــــــــع الفلوجة بيتات ختو 
فاتح على شارع كبيره فيه صالون جلسة ثلاث بيوت دوشات كوزين منقوشة مكروية تهوية 
المساحة 300م٢ 
السعر 29 مليون","","","","4.0","","","2.0","","","","","2900000","Arafat","300.0","منزل للبيع الفلوجة فاتح على شارع كبيره ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | type de location: Location au mois | type de propriété: Appartement | 1 balcon(s) | Taille rue: 20.00 | Proche de: طب تنسويلم ","2025-12-14","","منزل للايجار للاستفسار الرجاء الاتصال على 37737575","","","","3.0","","","1.0","","","","","6000","Dar Naim","50.0","Maison à louer ","Location","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: كريب من كدروه البواد","2025-09-19","","نيمرو فلكرن من شرم الشيخ بلو زين المساحة 300م 
السعر الاخير 36 مليون
حد مهتم وللا عندو اي عقار للبيع يتواصل امعان 22576577","","","","","","","","","","","","3600000","Tevragh Zeina","300.0","شرم الشيح فلكرن","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: فلوج","2025-09-29","","سعر 40 مليون حد شاري تلفنل 26678975.36147216","","","","10.0","","","2.0","","","","","4000000","Arafat","300.0","سمعه فلفوجه فكرن","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: 20.00 | Proche de: مدال i","2026-02-04","","السلام عليكم هذ نيمرو من مدال I لاول مساحة 700م# مبيوع ب 65مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","","","","","","","","","6500000","Tevragh Zeina","700.0","نيمرو من مدال I فاتح ف ابرك للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: حي العسكري ","2025-10-29","","*فرصة 694 من الحي العسكري التيسير ب 3 مليون* حد شاري تلفنل 26678975
36147216","","","","","","","","","","","","300000","Teyarett","180.0","نمرو فرصه","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: اغنودرت ","2025-07-08","","السلام عليكم هذ نيمرو من اغنودرت مساحة 300م# متوالي كدروه نواذيبو مبيوع ب 8ملاين واخمس مائة للإستفسار اكثر اتصلوا علي الرقم التالي 49546950","","","","","","","","","","","","850000","Tevragh Zeina","300.0","نيمرو ف اغتودرت للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | type de location: Location au mois | 1 balcon(s) | type de propriété: Studio | Taille rue: 0.00 | Proche de: خيرات شام 1 | Caméra de sécurité","2026-01-09","","غرفة وحمام للإيجار","","","","1.0","","","1.0","","","","","4500","Tevragh Zeina","150.0","غرفة وحمام كريب بوفاة ","Location","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: المطار القديم ","2025-04-18","","السلام عليكم هذ نيمر.و اعلي كدروه من ابلوك 60 المطار القديم مبيوع ب 10ملاين للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","","","","","","","","","1000000","Dar Naim","180.0","نيمرو اعلي كدروه من ابلوك 60 للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: شركة الوطنية","2025-09-20",""," نيمرو اكبير فالكرن من اتراب اسكان بين نيمرو واحد امع كدروه لكبير ب700000","","","","","","","","","","","","700000","Dar Naim","376.0"," نيمرو اكبير فالكرن من اتراب اسكان بين نيمرو واحد امع كدروه لكبير","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 6 ","2025-11-07","","السلام عليكم هذ نيمرو مساحة 700م# فكرن من سكتير 6 مبيوع ب 68مليون للإستفسار اكثر اتصلوا على الرقم التالى 49546950","","","","","","","","","","","","6800000","Tevragh Zeina","700.0","نيمرو فكرن من سكتير 6 للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: الاساتذة","2025-05-22","","*ذاك  نيمرو اعل شارع 30من  الأساتذة مبيوع ب ،55*","","","","","","","","","","","","5500000","Tevragh Zeina","600.0","نيمرو من الاساتذة","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 6","2025-06-26","","نيمرو أفكرن من سكتير 6 ارتفاع جيد مساحة 700م مبيوع فرصة ب 56","","","","","","","","","","","","5600000","Tevragh Zeina","700.0","نيمرو أفكرن من سكتير 6 ارتفاع جيد مبيوع فرصة ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: التيسير ","2025-04-05","","نيمرو رقم 108 من الحي العسكري التيسير مساحة 216م٢ مبيوع ب 5.3","","","","","","","","","","","","530000","Teyarett","216.0","الحي العسكري التيسير ","Vente","Terrain","","Nouakchott"
"voursa.com","type de location: Location au mois | 8 balcon(s) | Taille rue: 15.00 | Proche de: الصحراوي ","2025-04-15","","ابارتماه معاصر للإيجار ف الصحراوي ب200الف مستقل مناسب جدا للأسر الحديث ابارتماه فيه 3غرف و جلسة گراج موقع ممتاز لسكن المريح للمزيد 27828131 ","","","","3.0","","","2.0","","","","","20000","Tevragh Zeina","200.0","ابارتماه معاصر للإيجار ف الصحراوي ب200الف","Location","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 20.00 | Proche de: دوبي","2025-09-15","","السلام عليكم 
دار للبيـــــــــــــــــــــع
 توجنين دوبي كد مسجد نويكظ 
فاتح على شارع كبيره 
فيه ثلاث بيوت جلسة كوزين ودوشات مكروية تهوية 
المساحة180م٢ 
السعر 13 مليون ","","","","3.0","","","2.0","","","","","1300000","Toujounine","180.0","منزل للبيـــــــــــــــــــــع توجنين دوبي","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","1 balcon(s) | Taille rue: 8.00 | Proche de: دار ","2025-04-11","","دار للبيــــــــــــــــــــــع افبوحديده من كد الربينه 2 اكريب من كدروه فيها أثلت ابيوت أجلسه أكوزين أدوشات منقوشه أمكروي مبيوعه ب 9 مليون ونصف ","","","","3.0","","","2.0","","","","","950000","Toujounine","120.0","دار للبيــــــــــــــــــــــع افبوحديده ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 6.00 | Proche de: ديسق  | Garage","2025-09-08","","دار للبيع فالفلوجة علي شارع 6و جايته T6 مساحته150م فيه ثلت ابيوت و جلسة و كوزين و دوشات  ","","","","3.0","","","2.0","","","","","1200000","Arafat","150.0","دار فالفلوجة للبيع ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | Taille rue: 15.00 | Proche de: البات","2025-12-15","","هاذ نبمرو زين حته وفاتح ساحل وفيه فرصة اليةم","","","","","","","","","","","","4500000","Tevragh Zeina","400.0","نيمرو للبيع في تفرغ زينه إلوس قرب دار اعل اعل ركبه زينه وفاتح ساحل ","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | type de propriété: Duplex | 1 balcon(s) | Taille rue: 10.00 | Proche de: المشروع | Garage","2025-12-24","","سمعه فالمشروع","","","","5.0","","","2.0","","","","","3200000","Teyarett","216.0","سمعه فالمشروع ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكجيم ","2026-02-05","","السلام عليكم هذ 3 نيمروات من سكجيم m مساحتهم 900م# مبيوعين ب 66مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","","","","","","","","","66000000","Tevragh Zeina","900.0","3نيمروات من سكجيم m للبيع ","Vente","Bureau","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: طريق انواذيبو ","2025-04-04","","نيمروين من إسكان طريق انواذيبو مساحتهم 1032م٢ إعلى شارع 30م وكلهم أفكرن شارع 15م  ب 115","","","","","","","","","","","","11500000","Tevragh Zeina","1032.0","إسكان طريق انواذيبو ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: 0.00 | Proche de: K5","2025-04-03","","143 نيمرو ف k5 
المساحة : 216م٢
محوط وترابو بيظه بينو نيمروين عن گدروه
الشارع : 8
السعر : 12 مليون","","","","","","","","","","","","1200000","Teyarett","216.0","نيمرو ف k5","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 6","2025-06-07","","نصف من سكتير 6 ارتفاع جيد وبين البنيان مبيوع ب 28 ","","","","","","","","","","","","2800000","Tevragh Zeina","300.0","نصف من سكتير 6 ارتفاع جيد وبين البنيان ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 4","2025-06-17","","السلام عليكم هذ نص نيمرو من سكتير 4 مساحة 300م# مبيوع ب 33مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","","","","","","","","","3300000","Tevragh Zeina","300.0","نص من سكتير 4 للبيع اسلام ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: H3","2025-12-02","","السلام عليكم ورحمة الله عندن نيمرو للبيع افمنطقة هش 3 المحولة عندو ابرمة وكتانص وعندو ابلاه وزارة الإسكان مبيوع ب 9ملايين و500 قابلة للنقاش","","","","","","","","","","","","950000","Teyarett","216.0","قطعة أرض","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 5","2025-04-20","","نيمروين فسكتير 5 كلهم مساحة 600م٢ بين المنازل سعر الواحد 63 مليون ","","","","","","","","","","","","6300000","Tevragh Zeina","600.0","نيمروات فسكتير 5","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | type de propriété: Autre | Taille rue: 20.00 | Proche de: سكتير 6","2026-02-17","","فرصة نيمر للبيع ف سكتير 6  فكرن مناسب لأستثمار ","","","","0.0","","","0.0","","","","","6300000","Tevragh Zeina","600.0","فرصة نيمر للبيع ف سكتير 6 فكرن ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: 0.00 | Proche de: سكتير 5","2025-03-26","","فرصة العيد نيمرو فسكتير 5 ينكسم بين المنازل مساحة 600م٢ ب 62 مليون ","","","","","","","","","","","","6200000","Tevragh Zeina","600.0","نيمرو فسكتير 5","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: طريق اكجوجت ","2025-11-26","","نمرو للبيـــــع في الحي العسكري التيسير 
المساحة: 180 م²
أرقام 399 و 397
سعر الواحد  : 5 مليون 
واتساب 22608090 فقط للجدين ","","","","","","","","","","","","500000","Teyarett","180.0","نمرو للبيـــــع في الحي العسكري التيسير ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: 15.00 | Proche de: سكتير 6 اف نور متوالي صحراوي","2025-12-29","","نص نيمرو متوالي صحراوي من سكتير 6 اف نور للبيع بينو نيمروين امع كدروه كمال
المساحة 250م بين لبنيان
مبيوع با 34 مليون
حد مهتم بيه وللا عندو عقار يبقي ابيعو نيمرو وللا يتواصل امعان 22576577","","","","","","","","","","","","3400000","Tevragh Zeina","250.0","نص من سكتير 6 متوالي صحراوي كريي من كدروه كمال","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: 0.00 | Proche de: كدروه الشارة ","2025-05-31","","فرصة نيمرو من سكتير 4 إعلى شارع 20م مساحة 600م٢ كايل 55 
","","","","","","","","","","","","5500000","Tevragh Zeina","600.0","فرصة نيمرو من سكتير 4 إعلى شارع 20م","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: H سويت","2025-04-04","","*209 من H إسويت 500 م² فاتح اعل بارك  ، محوط   مبيوع 28 مليون*
الواتساب : 33887733","","","","","","","","","","","","2800000","Tevragh Zeina","500.0","نيمرو ف H سويت","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | type de propriété: Autre | Taille rue: 20.00 | Proche de: كمال  | Meublé | Caméra de sécurité | Garage","2026-01-18","","سمعة للبيع + افراشها في سكتير 6 
1er choix واكريب من كيدروه 
نظيفة ماشالله 
المساحة: 800 م 2 
ب 230 مليون ","","","","12.0","","","2.0","","","","","23000000","Tevragh Zeina","800.0","فيلا للبيع ","Vente","Appartement/Maison","","Nouakchott"
