source,url,titre,prix,type_bien,quartier,surface_m2,point_repere,vendeur,date_publication,nb_images,image_url,date_scraping,ville
voursa.com,https://voursa.com/FR/categories/real_estate/ads/قطعة-ارضية-فمنطقة-تفرق-زينة-سكتار-5--4f18,قطعة أرضية فمنطقة تفرق زينة سكتار 5,"13,000,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"قطعة أرضية فمنطقة تفرق زينة سكتار 5 13,000,000 MRU Terrain il y a 7 mois •",2025-08-01,2,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753718842891_Screenshot_20250728_160532_WhatsAppBusiness.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/300م-فكرن-من-مدال-m-لاول-للبيع--f292,300م# فكرن من مدال m لاول للبيع,"2,500,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"300م# فكرن من مدال m لاول للبيع 2,500,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753711831609_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A8_%25D9%25A1%25D9%25A4%25D9%25A0%25D9%25A5%25D9%25A0%25D9%25A0_Gallery.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/شقة-للايجار--109b,شقة للايجار,"18,000 MRU",Immobilier résidentiel,Tevragh Zeina,Non spécifié,Non spécifié,"شقة للايجار 18,000 MRU Immobilier résidentiel il y a 7 mois •",2025-08-01,10,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753715875774_20250727_192256.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/فرصة-دار-ارضيه-ف-المطار-للبيع--5f01,فرصة دار ارضيه ف المطار للبيع,"2,300,000 MRU",Immobilier résidentiel,Dar Naim,Non spécifié,Non spécifié,"فرصة دار ارضيه ف المطار للبيع 2,300,000 MRU Immobilier résidentiel il y a 7 mois •",2025-08-01,9,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753709233931_1624d8e8-0ab4-4a8e-87db-69f2dc49d99f.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/تنويش--cdfb,كزرتين في تنويش,"40,000 MRU",Terrain,Toujounine,Non spécifié,Non spécifié,"كزرتين في تنويش 40,000 MRU Terrain il y a 7 mois •",2025-08-01,2,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753707799902_IMG_5425.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نصف-نيمرو-من-بلوكات-سكتير-1-عكس-الرن--87ad,نصف نيمرو من بلوكات سكتير 1 عكس الگرن,"2,300,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نصف نيمرو من بلوكات سكتير 1 عكس الگرن 2,300,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753705259321_1000496570.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نمرو-للبيـــــــــع-في-تنسويلم--1a34,نمرو للبيـــــــــع في تنسويلم,"1,300,000 MRU",Terrain,Dar Naim,Non spécifié,Non spécifié,"نمرو للبيـــــــــع في تنسويلم 1,300,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753702335037_1002734551.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/بيت-للاجر-في-الصحراوي--b500,بيت للإيجار في الصحراوي,"6,000 MRU",Immobilier résidentiel,Tevragh Zeina,Non spécifié,Non spécifié,"بيت للإيجار في الصحراوي 6,000 MRU Immobilier résidentiel il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753702366565_1001149667.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نصف-نيمرو-من-فسكتير-6-متوالي-موديل-l--3433,نصف نيمرو من فسكتير 6 متوالي موديل L,"2,800,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نصف نيمرو من فسكتير 6 متوالي موديل L 2,800,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753665025723_1000496283.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/للايـــــــــــــــــجار-ديبلكس-نظيف-في-منطقة-تفرغ-زينه-بالقرب-من-حمام-النيل-5519,#للإيـــــــــــــــــجار #ديبلكس نظيف في منطقة تفرغ زينه بالقرب من حمام النيل,"30,000 MRU",Immobilier résidentiel,Tevragh Zeina,Non spécifié,Non spécifié,"#للإيـــــــــــــــــجار #ديبلكس نظيف في منطقة تفرغ زينه بالقرب من حمام النيل 30,000 MRU Immobilier résidentiel il y a 7 mois •",2025-08-01,10,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753698187093_1001149675.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/دار-ف-كرفور-بالقرب-من-الكاره-للبيع--df57,دار ف كرفور بالقرب من الكاره للبيع,"1,450,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"دار ف كرفور بالقرب من الكاره للبيع 1,450,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753694872945_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A8_%25D9%25A0%25D9%25A9%25D9%25A2%25D9%25A3%25D9%25A1%25D9%25A5_WhatsAppBusiness.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نمرو-للبيـــــــــع-في-سكتير-1-بلوكات--ee3e,نمرو للبيـــــــــع في سكتير 1 بلوكات,"2,800,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نمرو للبيـــــــــع في سكتير 1 بلوكات 2,800,000 MRU Terrain il y a 7 mois •",2025-08-01,2,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753672149855_1002728815.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-مت-سكتير-3-ابلوكات-للبيع--5929,نيمرو مت سكتير 3 ابلوكات للبيع,"2,800,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو مت سكتير 3 ابلوكات للبيع 2,800,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753660572814_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A7_%25D9%25A2%25D9%25A3%25D9%25A5%25D9%25A2%25D9%25A1%25D9%25A7_WhatsAppBusiness.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/غرف-مريحة--1d05,غرف مريحة للإيجار اليومي والشهري,"1,000 MRU",Immobilier résidentiel,Tevragh Zeina,Non spécifié,Non spécifié,"غرف مريحة للإيجار اليومي والشهري 1,000 MRU Immobilier résidentiel il y a 7 mois •",2025-08-01,8,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753667382896_1000767862.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نمرو-للبيـــــــــع-في-مطار-القديم--bb61,نمرو للبيـــــــــع في مطار القديم,"1,200,000 MRU",Terrain,Dar Naim,Non spécifié,Non spécifié,"نمرو للبيـــــــــع في مطار القديم 1,200,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753671691165_1002733404.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-فكرن-للبيع--32a2,نيمرو فكرن للبيع,"2,700,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو فكرن للبيع 2,700,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753649370763_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A7_%25D9%25A2%25D9%25A0%25D9%25A4%25D9%25A4%25D9%25A1%25D9%25A7_Gallery.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/استديو-للسكن-الفردي-او-مكاتب-395a,استديو للسكن الفردي او مكاتب للإيجار,"8,000 MRU",Immobilier résidentiel,Tevragh Zeina,Non spécifié,Non spécifié,"استديو للسكن الفردي او مكاتب للإيجار 8,000 MRU Immobilier résidentiel il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753666573291_1000754952.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/منزل-قريب-من-كرفور-عزيز--554a,منزل للبيع قريب من كرفور عزيز,"650,000 MRU",Immobilier résidentiel,Teyarett,Non spécifié,Non spécifié,"منزل للبيع قريب من كرفور عزيز 650,000 MRU Immobilier résidentiel il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753627340163_1000079165.png&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/سمعه-ف-الفلوجة-للبيع--68e6,سمعه ف الفلوجة للبيع,"1,500,000 MRU",Immobilier résidentiel,Arafat,Non spécifié,Non spécifié,"سمعه ف الفلوجة للبيع 1,500,000 MRU Immobilier résidentiel il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753669257182_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A7_%25D9%25A2%25D9%25A3%25D9%25A4%25D9%25A7%25D9%25A2%25D9%25A3_WhatsAppBusiness.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/منزل-للكرا--bb9b,منزل للكراء احذ بقالة آدرار,"12,000 MRU",Immobilier résidentiel,Non spécifié,Non spécifié,Non spécifié,Non spécifié,2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753691735156_IMG_9030.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/standard-apartment-24h-51c1,Standard Apartment - 24h,"1,000 MRU",Immobilier résidentiel,Tevragh Zeina,Non spécifié,Non spécifié,"Standard Apartment - 24h 1,000 MRU Immobilier résidentiel il y a 7 mois •",2025-08-01,4,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753479767269_IMG_2896.png&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-زين-من-بلوكات-سكتير-1--2f04,نيمرو زين من بلوكات سكتير 1,"2,800,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو زين من بلوكات سكتير 1 2,800,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753640174037_1000495443.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-نيمروات-اصنادرة-مساحتو-216-ف-شارع-كبير--4528,نيمرو من نيمروات اصنادرة مساحتو 216 ف شارع كبير,"500,000 MRU",Terrain,Teyarett,Non spécifié,Non spécifié,"نيمرو من نيمروات اصنادرة مساحتو 216 ف شارع كبير 500,000 MRU Terrain il y a 7 mois •",2025-08-01,2,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753632395275_Screenshot_20250727_160207_WhatsApp.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/فيلا-ارضيه-للبيع--b3f9,فيلا أرضيه للبيع,"3,300,000 MRU",Immobilier résidentiel,Teyarett,Non spécifié,Non spécifié,"فيلا أرضيه للبيع 3,300,000 MRU Immobilier résidentiel il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753651097903_IMG_7278.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-زين-افكرن-من-بلوكات-سكتير-3-بينو-نيمرو-واحد-مع-كدروه--8ac3,نيمرو زين أفكرن من بلوكات سكتير 3 بينو نيمرو واحد مع كدروه,"4,200,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو زين أفكرن من بلوكات سكتير 3 بينو نيمرو واحد مع كدروه 4,200,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753637014260_1000495291.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/دار-احذ-كرفور-المقاومة-فاتحة-اعل-شارع-20-fd02,دار احذ كرفور المقاومة فاتحة اعل شارع 20,"1,100,000 MRU",Immobilier résidentiel,Dar Naim,Non spécifié,Non spécifié,"دار احذ كرفور المقاومة فاتحة اعل شارع 20 1,100,000 MRU Immobilier résidentiel il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753635737587_bf47b4e1-b8a6-49af-9e53-7e8394185a14.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/200م-اعلي-رابله-ف-الفوز-للبيع--541f,200م# اعلي رابله ف الفوز للبيع,"2,500,000 MRU",Terrain,Teyarett,Non spécifié,Non spécifié,"200م# اعلي رابله ف الفوز للبيع 2,500,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753318281776_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A4_%25D9%25A0%25D9%25A0%25D9%25A4%25D9%25A4%25D9%25A4%25D9%25A7_Gallery.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-افكرن-من-بلوكات-سكتير-2-مساحتو-700-م--7ce3,نيمرو أفكرن من بلوكات سكتير 2 مساحتو 700 م²,"4,600,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو أفكرن من بلوكات سكتير 2 مساحتو 700 م² 4,600,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753633679639_1000495277.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/دارين-اعلي-شارع-اكبير-وفكرن-ف-توجنين-للبيع--71e3,دارين اعلي شارع اكبير وفكرن ف توجنين للبيع,"1,100,000 MRU",Immobilier résidentiel,Toujounine,Non spécifié,Non spécifié,"دارين اعلي شارع اكبير وفكرن ف توجنين للبيع 1,100,000 MRU Immobilier résidentiel il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753631490119_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A7_%25D9%25A1%25D9%25A5%25D9%25A2%25D9%25A7%25D9%25A4%25D9%25A1_WhatsAppBusiness.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-زين-افكرن-من-سكتير-2-بلوكات-قريب-من-كدروه-انواذيبو--944b,نيمرو زين أفكرن من سكتير 2 بلوكات قريب من كدروه انواذيبو,"4,300,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو زين أفكرن من سكتير 2 بلوكات قريب من كدروه انواذيبو 4,300,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753545027651_1000492968.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/200م-فاتح-ف-ابرك-فسكتير-1-كتاب-الضبط-للبيع--5ea0,200م# فاتح ف ابرك فسكتير 1 كتاب الضبط للبيع,"1,700,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"200م# فاتح ف ابرك فسكتير 1 كتاب الضبط للبيع 1,700,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753555398713_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A6_%25D9%25A1%25D9%25A8%25D9%25A2%25D9%25A3%25D9%25A5%25D9%25A2_WhatsAppBusiness.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نمرو-للبيـــــــــع-في-اغنودرت--7003,نمرو للبيـــــــــع في اغنودرت,"950,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نمرو للبيـــــــــع في اغنودرت 950,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753613218242_1002726043.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/ربع-نمرو-للبيـــــــــع-في-بلوكات-سكتير-3-ddc4,ربع نمرو للبيـــــــــع في بلوكات سكتير 3,"1,100,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"ربع نمرو للبيـــــــــع في بلوكات سكتير 3 1,100,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753587308703_1002724660.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/-نيمرو-زين-افكرن-اعل-كدروه-بقالة-الشباب-تيتر-فونصي--3175,نيمرو زين أفكرن أعل كدروه  بقالة الشباب تيتر فونصي,"3,700,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو زين أفكرن أعل كدروه  بقالة الشباب تيتر فونصي 3,700,000 MRU Terrain il y a 7 mois •",2025-08-01,2,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753556189463_1000493498.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-فاتح-ف-ابرك-للبيع--c28c,نيمرو فاتح ف ابرك للبيع,"2,800,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو فاتح ف ابرك للبيع 2,800,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753582983889_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A7_%25D9%25A0%25D9%25A2%25D9%25A1%25D9%25A7%25D9%25A4%25D9%25A2_Samsung%2520Internet.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نمرو-للبيـــــــــع-في-بلوكات-سكتير-1-78fe,نمرو للبيـــــــــع في بلوكات سكتير 1,"2,650,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نمرو للبيـــــــــع في بلوكات سكتير 1 2,650,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753612152744_1002725920.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/فرصة-نيمرو-للبيع-اعل-كدروه-بقالة-شباب-36bd,فرصة نيمرو للبيع اعل كدروه بقالة شباب,"37,000,000 MRU",Terrain,Teyarett,Non spécifié,Non spécifié,"فرصة نيمرو للبيع اعل كدروه بقالة شباب 37,000,000 MRU Terrain il y a 7 mois •",2025-08-01,2,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753556058001_1000154174.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/-نيمرو-زين-افكرن-من-القضاة--18d0,نيمرو زين أفكرن من القضاة,"4,000,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو زين أفكرن من القضاة 4,000,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753575827665_1000494469.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/200م-من-سكتير-5-متوالي-الصحراوي-فيه-افوندصيوه--450f,200م# من سكتير 5 متوالي الصحراوي فيه افوندصيوه,"3,000,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"200م# من سكتير 5 متوالي الصحراوي فيه افوندصيوه 3,000,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753567981281_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A6_%25D9%25A2%25D9%25A2%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A4_OneDrive.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/200م-من-اتراب-ديدي-صانتر-ميتير-للبيع--c61e,200م# من اتراب ديدي صانتر ميتير للبيع,"2,000,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"200م# من اتراب ديدي صانتر ميتير للبيع 2,000,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753548121087_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A6_%25D9%25A1%25D9%25A6%25D9%25A3%25D9%25A7%25D9%25A2%25D9%25A1_Gallery.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-كتاب-الضبط-اعلي-كدروه-للببع--6c78,نيمرو من كتاب الضبط اعلي كدروه للببع,"5,000,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو من كتاب الضبط اعلي كدروه للببع 5,000,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753462147134_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A5_%25D9%25A1%25D9%25A6%25D9%25A3%25D9%25A2%25D9%25A3%25D9%25A0_Gallery.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/150م-فكرن-من-سكتير-1-ابلوكات-للبيع--98c3,150م# فكرن من سكتير 1 ابلوكات للبيع,"1,300,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"150م# فكرن من سكتير 1 ابلوكات للبيع 1,300,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753541680957_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A6_%25D9%25A1%25D9%25A4%25D9%25A4%25D9%25A8%25D9%25A4%25D9%25A8_OneDrive.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-فكرن-من-سكتير-6-للبيع--46ab,نيمرو فكرن من سكتير 6 للبيع,"6,000,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو فكرن من سكتير 6 للبيع 6,000,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753490490086_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A6_%25D9%25A0%25D9%25A0%25D9%25A3%25D9%25A7%25D9%25A4%25D9%25A9_OneDrive.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-زين-من-سكتير-4-اكريب-من-كدروه--3853,نيمرو زين من سكتير 4 أكريب من كدروه,"4,500,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو زين من سكتير 4 أكريب من كدروه 4,500,000 MRU Terrain il y a 7 mois •",2025-08-01,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753371164857_1000489321.jpg&w=3840&q=75,2026-02-27,Nouakchott
