"source","titre","prix","type_bien","type_annonce","quartier","ville","surface_m2","nb_chambres","nb_sdb","nb_salons","description","date_publication","vendeur","caracteristiques"
"voursa.com","دار للايجار في المشروع","11000","Appartement/Maison","Location","Teyarett","Nouakchott","144.0","2.0","","1.0","دار في المشروع  تتكون من صلوه كبير وغرفة وجلسة كبيرة و ة وكراج ومطبخ ","2025-08-24","","Titre foncier | type de location: Location au mois | Taille rue: 8.00 | Proche de: مسجد بداه المشروع | Garage"
"voursa.com","نيمرواااات للبيع من اغنودرت ","1000000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","نيمروات للبيع منطقة فاغنودرت
رقم 1533 و 2131
مساحته لواحد 300م
سعر لواحد الاخير 10 ملاين
رقم 643 و 2399
مساحته لواحد 300م
سعر  لواحد الاخير 10ملاين و 500
رقم 1660
لمساحة 300م
السعر الاخير 16مليون و 500
حد مهتم وللا عندو نيمرو وللا دار للبيع يتواصل امعان 22576577","2025-11-24","","Taille rue: N/A | Proche de: اغنودرت "
"voursa.com","دار فبيرمير شارع 10","900000","Appartement/Maison","Vente","Teyarett","Nouakchott","216.0","4.0","","2.0","سعر 9 ملايين  حد شاري ول عندو طلب تلفنل 26678975.36147216","2025-11-24","","Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: بقاله ادرار"
"voursa.com","2 أبرتماه للبيع ","3500000","Appartement/Maison","Vente","Teyarett","Nouakchott","180.0","6.0","","2.0","أبرتماهين. للبيع. المنطقة 📍c5 بالقرب من شهر زاد صكوك.  كلهم فييه أثلت بيوت وجلسه ","2025-12-10","","Titre foncier | type de propriété: Appartement | 1 balcon(s) | Taille rue: 6.00 | Proche de: شهر زاد  | Garage"
"voursa.com","دوبلكس درجة اولى في منقطة اف نور بالقرب من فندق العزيزية","60000","Appartement/Maison","Location","Tevragh Zeina","Nouakchott","300.0","5.0","","2.0","🏡 للإيجار – دوبلكس فخم من الدرجة الأولى في قلب تفرغ زينه (أه نور) ✨
عنوان يليق بمن يبحث عن السكن المريح، الراقي، والآمن في واحدة من أكثر مناطق نواكشوط حيوية وهدوءًا في آن واحد.
📍 موقع استراتيجي
يقع الدوبلكس على بُعد خطوات من مدارس الرماليات وفندق العزيزية، في محيط مثالي للبعثات الدبلوماسية، مكاتب المنظمات الدولية، وطواقم الشركات الأجنبية التي تبحث عن بيئة سكنية تليق بمعاييرها.
🔹 مزايا الدوبلكس:
🏊‍♂️ مسبح خاص بإطلالة أنيقة يمكن رؤيتها مباشرة من الصالون.
🚗 مرآب أوتوماتيكي يضمن سهولة الدخول والخروج بأقصى درجات الأمان.
🎥 نظام مراقبة متكامل بالكاميرات يمنح شاغليه طمأنينة كاملة.
🍳 مطبخ أوروبي مُجهز بالكامل + مطبخ خارجي مستقل للخدمات.
❄️ غرف مكيفة تمنح راحة مثالية طوال فصول السنة.
🔹 التوزيع الداخلي:
الطابق الأرضي:
صالون راقٍ + جلسة واسعة + مطبخ أوروبي راكب + فناء خارجي أنيق + مسبح خاص + مرآب أوتوماتيكي + غرفة عامل بحمام + مطبخ خارجي مستقل.
الطابق العلوي:
جناح فاخر يضم غرفة نوم ماستر بحمام خاص + غرفتا نوم مستقلتان لكل منهما حمام + شرفة خارجية مطلة.
📞 للتواصل والاستفسار عن السعر:
38193838 / 20101580 /
💬 واتساب: 38193838 
⚡ فرصة راقية ونادرة للإيجار في أحد أرقى أحياء العاصمة نواكشوط!
ـــــــــــــــــــــــــــــــــــــــــــــــ
🏡 For Rent – First-Class Luxury Duplex in the Heart of Tevragh Zeina (Ah Nour) ✨
A residence designed for those who value comfort, refinement, and security in one of Nouakchott’s most distinguished and tranquil districts.
📍 Prime Location
Ideally situated near Rimaliyat Schools and Aziziya Hotel, this duplex offers an exceptional setting for diplomatic missions, international organizations, and foreign corporate teams seeking a living environment that meets the highest standards.
🔹 Property Features:
🏊‍♂️ Private swimming pool with a stylish view directly from the main living room.
🚗 Automated garage for seamless and secure access.
🎥 Integrated surveillance camera system ensuring complete safety and peace of mind.
🍳 Fully equipped European-style kitchen + separate outdoor service kitchen.
❄️ Air-conditioned rooms for year-round comfort.
🔹 Interior Layout:
Ground Floor:
Elegant living room + lounge area + fully fitted European kitchen + outdoor courtyard + private pool + automated garage + staff room with bathroom + independent outdoor kitchen.
Upper Floor:
A luxurious master suite with private bathroom + two additional bedrooms, each with its own bathroom + an outdoor terrace.
📞 For inquiries and pricing:
38193838 / 20101580 / 
💬 WhatsApp: 38193838 / 
⚡ A rare and refined rental opportunity in one of Nouakchott’s most prestigious neighborhoods!
","2025-12-10","","Titre foncier | type de location: Location au mois | type de propriété: Duplex | 1 balcon(s) | Taille rue: 15.00 | Proche de: فندق العزيزة / مدارس الرماليات  | Caméra de sécurité | Garage | garage | cour | mer"
"voursa.com","400م من h اسويت للبيع ","2400000","Terrain","Vente","Tevragh Zeina","Nouakchott","400.0","","","","السلام عليكم هذ 400م# من h اسويت مبيوع ب 24مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2026-01-27","","Taille rue: 15.00 | Proche de: H اسويت"
"voursa.com","ديبلكس فكرن بالقرب من كرفور اعلى للبيع ","1400000","Appartement/Maison","Vente","Toujounine","Nouakchott","180.0","7.0","","2.0","السلام عليكم هذ ديبلكس فكرن فتوجنين بالقرب من كرفور اعلى مبيوع ب 14مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2026-02-05","","Titre foncier | type de propriété: Duplex | 2 balcon(s) | Taille rue: 18.00 | Proche de: كرفور اعلى "
"voursa.com","محل لبيع مواد التجميل ","40000","Local commercial","Location","Toujounine","Nouakchott","4.0","","","","محل لبيع مواد التجميل ","2026-02-05","","Taille rue: N/A | Proche de: ملح سكتير 2"
"voursa.com","نيمروين فسكتير 3 بلوكات","7500000","Terrain","Vente","Tevragh Zeina","Nouakchott","1200.0","","","","111 و. 112  من سكتير 3 بلوكات يمباعو ب 75  مليون هي آخر شي فيهم
راهي متكرا عليهم 70 مليون مرات","2025-06-11","","Taille rue: N/A | Proche de: سكتير 3 بلوكات"
"voursa.com","نيمروين السيف للبيع ","5100000","Terrain","Vente","Tevragh Zeina","Nouakchott","480.0","","","","السلام عليكم هذ نيمروين من السيف مساحتهم للاجمالية  شارعهم وأحد واحد منهم مساحة 255م# ولوخر مساحة 225م# مبيوعين واحد ب 24 ولوخر ب 27مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2026-02-23","","Taille rue: 20.00 | Proche de: مدال ءظط"
"voursa.com","نيمرو من سكتير 6 للبيع","5600000","Terrain","Vente","Tevragh Zeina","Nouakchott","700.0","","","","السلام عليكم هذ نيمرو من سكتير 6 مساحة 700م# مبيوع ب 56مليون للإستفسار اكثر اتصلوا على الرقم التالى 49546950","2026-02-09","","Taille rue: 15.00 | Proche de: سكتير 6 "
"voursa.com","دار فكرفور ماه بعيد من كدروه سوق مكة","600000","Appartement/Maison","Vente","Arafat","Nouakchott","150.0","3.0","","2.0","البنيان عادي والموقع زين ماشاءالله 
","2025-10-03","","1 balcon(s) | Taille rue: N/A | Proche de: سوق مكة"
"voursa.com","نيمرو من القضاة إعلى شارع 60م","4200000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","من القضاة إعلى شارع 60م فاصل بين القضاة والأساتذة ب 42 مليون مساحة 600م٢ ","2025-10-13","","Taille rue: N/A | Proche de: المعهد "
"voursa.com","Tavra-Zeine Socogism-M numéro: 952 à l'angle divisible ‼️ superficie: 300m2 le prix : 23.500","2350000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","Tavra-Zeine Socogism-M numéro: 952 à l'angle divisible ‼️ superficie: 300m2 le prix : 23.500","2025-07-17","","Taille rue: N/A | Proche de: اتراب إسكان "
"voursa.com","200م# من نبرش للبيع ","1600000","Terrain","Vente","Tevragh Zeina","Nouakchott","200.0","","","","السلام عليكم هذ 200م# من نبرش مبيوع ب 16مليون للإستفسار اكثر اتصلوا. على الرقم التالي 49546950","2026-01-13","","Taille rue: 15.00 | Proche de: نبرش"
"voursa.com","نيمرو من سكتير 6","4800000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","572 من سكتير 6  ب 48 فكرن","2025-07-08","","Taille rue: N/A | Proche de: سكتير 6"
"voursa.com","اربع مكزينات فالمطار القديم اعل كدروه ","6000000","Local commercial/industriel","Vente","Dar Naim","Nouakchott","500.0","","","","اربع مكزينات فالمطار القديم ابلوك 57 فالكرن ","2026-02-21","","Taille rue: N/A | Proche de: المطار القديم "
"voursa.com","نيمرو اعل كدروه بين طب الصداقة و اوفو الكيل","1400000","Terrain","Vente","Arafat","Nouakchott","180.0","","","","نيمرو اعل كدروه بين طب الصداقة و اوفو الكيل فيه بوتيكين  امكري ب 50الف ","2025-09-24","","Taille rue: N/A | Proche de: طب الصداقة"
"voursa.com","نيمرو ف اغنودرت ","1100000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","قطعة ارضيه مميزه ، يرجى التواصل للجادين فقط","2025-09-10","","Taille rue: N/A | Proche de: طريق انوذيبو "
"voursa.com","300م# من سكتير 1 كتاب الضبط للبيع ","1400000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","السلام عليكم هذ 300م# ابلاصتها زينه من سكتير 1 كتاب الضبط فاتح منها 10 اعلي شارع ف اثلاثين داخله مبيوع ب 14مليون سعرها للاخير للإستفسار اكثر اتصلوا على الرقم التالى 49546950","2025-04-30","","Taille rue: N/A | Proche de: سكتير 1 كتاب الضبط "
"voursa.com","دار نظيفة كرفور امحيرث ","900000","Appartement/Maison","Vente","Toujounine","Nouakchott","150.0","3.0","","2.0","دار حقيقية فكرفور امحيرث الفوك فيه بيت و دوش و امبار","2025-09-23","","Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: كرفور امحيرث  | Garage"
"voursa.com","نيمرو من تراب الأساتذة تفرغ زينة نظيف ","3500000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","الموقع ممتاز تبارك الله واستثماري 
ملاحظة للراغبين في شراء او بيع نيمرو او دار ماعليكم سوى التواصل معنا والله المستعان ","2025-06-16","","Taille rue: N/A | Proche de: المعهد الجامعي "
"voursa.com","دبلكس شانتي نظيفة فصكوك قرب كدروه السنوار","4600000","Appartement/Maison","Vente","Teyarett","Nouakchott","216.0","7.0","","2.0","خاصتها سباقة فقط فاتحه فكرن وزينة تبارك الله 
ملاحظة للراغبين في شراء أو إيجار أو بيع دار أو نيمرو ماعليكم سوى التواصل معنا والله المستعان","2026-01-19","","type de propriété: Duplex | 2 balcon(s) | Taille rue: N/A | Proche de: كدروه سنوار"
"voursa.com","نيمرو فالمطار القديم ابلوك 3 موقع استراتيجي ","16000000","Terrain","Vente","Dar Naim","Nouakchott","900.0","","","","نيمرو فالمطار القديم ابلوك 3 موقع استراتيجي أفكرن لابست وصاد إعلى طب السعودية المساحة 900م٢ زيادة الثمن 160 مليون ","2025-11-20","","Taille rue: N/A | Proche de: طب السعودية "
"voursa.com","دار اجديده بين كرفور آدرار و امحيرث ","1100000","Appartement/Maison","Vente","Toujounine","Nouakchott","150.0","3.0","","2.0","دار اجديده بين كرفور آدرار و امحيرث","2025-11-16","","Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: كرفور آدرار  | Garage"
"voursa.com","شقة لاجار فاتح عل كدروه مستقل ","16000","Appartement/Maison","Location","Tevragh Zeina","Nouakchott","180.0","3.0","","1.0","فرصة شقة لاجار فاتح عل كدروه دون وقفة سانتر متير ","2025-12-13","","type de location: Location au mois | 1 balcon(s) | type de propriété: Appartement | Taille rue: 20.00 | Proche de: ديار تاتا"
"voursa.com","للإجار ابرتماه كبير مستقل فصانتر متير قرب سكن سفير سعوديه","2000","Appartement/Maison","Location","Tevragh Zeina","Nouakchott","10.0","4.0","","1.0","للإجار ابرتماه كبير مستقل فصانتر متير قرب سكن سفير سعوديه يتون من 2 غرفة نوم +1صالوه 1بيت جماعه +1 جلسه السعر 200الف مقدم 3أشهر","2025-11-22","","Titre foncier | type de location: Location au mois | 1 balcon(s) | Taille rue: 15.00 | Proche de: سكن سفير سعوديه | Caméra de sécurité"
"voursa.com","بلوكات سكتير 1","2400000","Terrain","Vente","Tevragh Zeina","Nouakchott","700.0","","","","رقم 740 من سكتير 1 ابلوكات مبيوع ب 24 فرصة ","2025-04-23","","Taille rue: N/A | Proche de: بلوكات سكتير 1"
"voursa.com","قطعة أرضية ","2100000","Terrain","Vente","Tevragh Zeina","Nouakchott","200.0","","","","قطعة أرضية من الوجهاء.  كريب من مسجد ول شدو. تفرق زينه 
","2025-10-28","","Taille rue: N/A | Proche de: مسجد ولد شدو "
"voursa.com","دار فالرابع والعشرين كدروه الدخلاني ","1200000","Appartement/Maison","Vente","Toujounine","Nouakchott","150.0","3.0","","2.0","دار فالرابع والعشرين كرفور الدخلاني ذاك استسيوه لحمر هي فالزر العسري","2025-10-11","","Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: كرفور الرابع والعشرين  | Garage"
"voursa.com","سمع للبيع في تفرغ زينه قرب البوادي  بنا عصري ","1005000","Appartement/Maison","Vente","Tevragh Zeina","Nouakchott","300.0","8.0","","4.0","هاذي السمع زينه حته وبنا عصري ءاخر موديل","2025-05-31","","Titre foncier | 3 balcon(s) | Taille rue: 20.00 | Proche de: بايع | Garage | Meublé | Caméra de sécurité"
"voursa.com","نيمرو من سكتير 6 للبيع ","3500000","Terrain","Vente","Tevragh Zeina","Nouakchott","508.0","","","","السلام عليكم هذ نيمرو من سكتير 6 مساحة 500م# مبيوع ب 35مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-07-25","","Taille rue: N/A | Proche de: سكتير 6 "
"voursa.com","ابارتماه مستقل للإيجار قرب وزارة الخارجية","12000","Appartement/Maison","Location","Tevragh Zeina","Nouakchott","150.0","3.0","","2.0","ابارتماه مستقل للإيجار ب120الف قرب وزارة الخارجية يتكون من 3 غرف و كراج و تحت للمزيد 27828131","2025-12-03","","type de location: Location au mois | 12 balcon(s) | Taille rue: N/A | Proche de: قرب وزارة الخارجية "
"voursa.com","230م# من سكتير 2 ابلوكات للبيع ","1600000","Terrain","Vente","Tevragh Zeina","Nouakchott","230.0","","","","السلام عليكم هذ 230م# من سكتير 2 ابلوكات مبيوع ب 16مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-07-11","","Taille rue: N/A | Proche de: سكتير 2 ابلوكات"
"voursa.com","نيمرو اعلي شارع اكبير فسكجيم m للبيع ","2500000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","السلام عليكم هذ نيمرو ف سكجيم m مساحة 300م# اعلي شارع اكبير مبيوع ب 25مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-07-24","","Taille rue: N/A | Proche de: سكجيم m"
"voursa.com","نيمرو فكرن من سكتير 4 للبيع ","9000000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","السلام عليكم هذ نيمرو من سكتير 4 مساحة  600م# بين نيمرو واحد امع كدروه الشاره مبيوع ب 90مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2026-02-12","","Taille rue: 20.00 | Proche de: سكتير 4"
"voursa.com","فرصة نيمرو من الفوز اعل شارع 30 لجاي من اصتصيوه ","2100000","Terrain","Vente","Teyarett","Nouakchott","200.0","","","","نص نيمرو من الفوز اعل شارع 30م
المساحة 200م
السعر لاخير 21مليون
حد مهتم بيه وللا عندو نيمرو وللا دار يتواصل امعان 22576577","2025-11-23","","Taille rue: N/A | Proche de: نص من الفوز"
"voursa.com","نيمرو من سكتير 4 بين لبنيان وبين كدروهاات","6300000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","نيمرو من سكتير 4ينكسم بين كدروهات وسط لبنيان
المساحة 600م
السعر لاخير 63 مليون
حد مهتم وللا عندو نيمرو وللا دار ونص نيمرو للبيع وللا يبحث عنهم يتواصل امعان 22576577","2025-11-14","","Taille rue: N/A | Proche de: نيمرو من سكتير 4"
"voursa.com","سوق للبيـــــــــــــــــــــع ملح سكتير 2","1600000","Autre","Vente","Toujounine","Nouakchott","180.0","","","","السلام عليكم
 سوق للبيـــــــــــــــــــــع ملح سكتير 2
فاتح على كدروه
 فيه 8 باتيك 
ذارك مدخل 10000 جديدة 
المساحة180م٢ 
السعر16 مليون ","2025-12-14","","Taille rue: N/A | Proche de: سكتير اثنين "
"voursa.com","نيمرو من سكتير 3 بلوكات","2900000","Terrain","Vente","Tevragh Zeina","Nouakchott","700.0","","","","*570 من  سكتير. 3  بلوكات  700 م² ب 29 مليون*","2025-08-21","","Taille rue: N/A | Proche de: طب القلب"
"voursa.com","نيمرو 200م / المنطقة  H3 .السعر 17 مليون","1700000","Terrain","Vente","Tevragh Zeina","Nouakchott","200.0","","",""," H3نيمرو. 200 في منطقة واعدة ومأهولة .. في تيارت المحاذية لتفرغ زينة منطقة 
اترابو زينة حمراء ... مرتفعة ومستوية
السعر: 17 مليون أوقية قديمة /MRU/ 1.700.000 MRU
فاتح ف ابارك في اتجاه القبلة
أوراقو تامة واصحيحه  ما فيه أي مشكلة
الأوراق: أبرمه+ كيتانص+البيعات
...سبق وأن أخذ أذن بناء
حد ابغاه جاد فالشراء بدون وساطات ولا سمصاره..
يتصل اعل الرقم : 26876783 وعليه واتساب
","2025-12-04","","Taille rue: N/A | Proche de: كدروه السنوار"
"voursa.com","نيمرو فلحي العسكري ","450000","Terrain","Vente","Teyarett","Nouakchott","180.0","","","","نيمرو رقم 655  فلكرن من الحي العسكري التيسير المساحة 180م 
السعر 4ملاين و 500
حد مهتم وللا عندو اي عقار للبيع يتواصل امعان 22576577","2025-09-19","","Taille rue: N/A | Proche de: التيسير الحي العسكري"
"voursa.com","نمروين فكرن من هاش 3 مرحله","1900000","Terrain","Vente","Teyarett","Nouakchott","432.0","","","","حد شاري تلفنل 26678975 وعليه واتساب نمروين واحد فكرن سعر 19 مليون وتيتر فونصي","2025-09-02","","Taille rue: N/A | Proche de: طب القلب"
"voursa.com","21 مكتب جاهز للايجار كرفور البديل","100000","Bureau","Location","Tevragh Zeina","Nouakchott","600.0","","","","حد كاري تلفنل اعل واتساب 26678975
ول تلفون 36147216 سعر ايجار مليون وتنقتح لحد كاري  ومكاتب جاهزين ومترقين...","2025-08-21","","Taille rue: N/A | Proche de: كرفورالبديل"
"voursa.com","200م قرب الجامعة الجديدة","2100000","Terrain","Vente","Tevragh Zeina","Nouakchott","200.0","","","","فيه فرصة عقارية سكنية استثمارية ","2026-01-04","","Taille rue: 20.00 | Proche de: الجامعة الجديدة"
"voursa.com","نيمرو من غنودرت","900000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","*2169 من اغنودرت 300 م² تالي فيه 9 مليون*","2025-08-21","","Taille rue: N/A | Proche de: غنودرت"
"voursa.com","نيمرو فسكتير 6 ","6000000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","من سكتير 4 ب 60 مليون
الواتساب : 33887733","2025-05-04","","Taille rue: N/A | Proche de: سكتير 6"
"voursa.com","دار فعرفات دايه 6","550000","Appartement/Maison","Vente","Arafat","Nouakchott","150.0","3.0","","1.0","ذيك دار افعرفات فاتحه اعل شارع اكبير فيه اربع ابيوت اوبوتيك وكراج اوتهويه بين دايه 5 و6 اومبيوعه ب 5ملايين و500 حد شاري تلفنل 26678975.36147216","2025-10-06","","Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: دايه 6"
"voursa.com","موقع تجاري بدخول للبيع ","35000000","Appartement/Maison","Vente","Tevragh Zeina","Nouakchott","800.0","3.0","","0.0","نيمرو فيه اباتيك مساحتو 800 عند كرفور بنبلاه دخلو الشهري مليون دخل قديم وباقي التراب مافيه شي ","2025-12-27","","Titre foncier | type de propriété: Autre | Taille rue: 40.00 | Proche de: كرفور بنبلاه | Caméra de sécurité"
"voursa.com","دار فمدال j بالقرب من المدرسة الصفره للبيع ","6800000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","السلام عليكم هذ دار فمدال j مساحتها 300م# بالقرب من المدرسة الصفره مبيوع ب 68مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-07-02","","Taille rue: N/A | Proche de: مدال j"
"voursa.com","شانتي فسكتير5","5500000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","شانتي لا حك المغط سعر 55مليون حد شاري ول عندو طلب وعندو شي ليه ابيعو تلفنل اعل واتساب 26678975","2026-02-11","","Titre foncier | Taille rue: 25.00 | Proche de: سكتير5"
"voursa.com","دار كبير فكرن احذ مسجد الددو","1300000","Appartement/Maison","Vente","Tevragh Zeina","Nouakchott","600.0","7.0","","2.0","حد دوره تلفنل اعل واتساب 26678975
وتلفون 36147216 سعر 130 مليون ","2025-08-13","","Titre foncier | 1 balcon(s) | Taille rue: 30.00 | Proche de: مسجد الددو"
"voursa.com","375م# من سكتير 6 للبيع ","2900000","Terrain","Vente","Tevragh Zeina","Nouakchott","375.0","","","","السلام عليكم هذ 375م# من سكتير 6 مبيوع ب 29مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-10-09","","Taille rue: N/A | Proche de: سكتير 6"
"voursa.com","نيمرو في تراب صنادرة التيسير شارع كبير نظيف","450000","Terrain","Vente","Teyarett","Nouakchott","216.0","","","","شارع كبير ونظيف تبارك الله وكريب ماه بعيد 
ملاحظة للراغبين في شراء او بيع نيمرو او دار ماعليكم سوى التواصل معنا والله المستعان ","2025-05-16","","Taille rue: N/A | Proche de: التيسير"
"voursa.com","نيمرو من الفوز للبيع ","3800000","Terrain","Vente","Tevragh Zeina","Nouakchott","400.0","","","","السلام عليكم هذ نيمرو مساحة 400م# من الفوز مبيوع ب 38مليون للإستفسار اكثر اتصلوا علي الرقم التالى 49546950","2025-07-02","","Taille rue: N/A | Proche de: الفوز"
"voursa.com","نيمرو فسكتير 1 بلوكات","4300000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","*من بلوكات سكتير 1 ب 43*","2025-06-17","","Taille rue: N/A | Proche de: طب القلب"
"voursa.com","نيمرو من سكتير 2 بلوكات","3250000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","510 من سكتير 2 ب 32.500.000","2025-06-07","","Taille rue: N/A | Proche de: طب القلب"
"voursa.com","دار للبيـــــــــــــــــــــع أفي الفلوجة ","1200000","Appartement/Maison","Vente","Arafat","Nouakchott","150.0","3.0","","2.0","السلام عليكم 
دار للبيـــــــــــــــــــــع فلفلوجة
 كد ديسق 
فاتح على شارع 6 ميت فيه شارع 6
بينه مع كدروه خمس نمروات 
فيه ثلاث بيوت جلسة كوزين ودوشات منقوشة مكروية 
المساحة150م٢ 
السعر 12مليون حد مهتم يتواصل معاي 27273277","2025-10-09","","1 balcon(s) | Taille rue: 6.00 | Proche de: دار للبيـــــــــــــــــــــع أفي الفلوجة "
"voursa.com","شقق إستثمارية فسكتير 5 أكريب من كدروه وفكرن ","12000000","Appartement/Maison","Vente","Tevragh Zeina","Nouakchott","300.0","8.0","","8.0","فرصة 4 آبرتمهات مساحتهم 300م٢ فكرن أكريب من كدروه الشارة وكريب أيضآ من كدروه ألأربعين 
مفروشين دخلهم الشهري يزيد على المليون أحيانا موقعهم استراتيجي لايمكن عرض صور أكثر للمزيد من التفاصيل رجاءا التواصل معنا تحية طيبة ","2025-05-17","","Titre foncier | 2 balcon(s) | Taille rue: 20.00 | Proche de: كدروه الشارة  | Garage"
"voursa.com","قطعة أرض للبيع افبغداد مساحتها 1200م²","5000000","Terrain","Vente","El Mina","Nouakchott","1200.0","","","","قطعة أرض للبيع افبغداد ( انواكشوط )
افكرن شارعين 18 و 15
بينها امع كدروه 40م.
بين كرفور توري ؤ كارت بيبي.

مساحتها 1200م²
أوراقها : ابرمة ابيومتريك ؤكتانص 

السعر 50 مليون قديمة 

41545765","2025-12-29","","Titre foncier | Taille rue: 18.00 | Proche de: كرفور توري"
"voursa.com","فرصة نصف نيمرو من سكتير 6 F Nord ","2400000","Terrain","Vente","Tevragh Zeina","Nouakchott","350.0","","","","فرصة نصف نيمرو من سكتير 6 F Nord مساحة 350م٢ مبيوع ب 24 مليون فقط ","2025-09-04","","Taille rue: N/A | Proche de: أتاك الخير 2"
"voursa.com","نيمرو فالأساتذة","3300000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","نيمرو للبيع في تفرغ زين في تراب الاساتذ  . المساحة  .600م  السعر  33مليون","2025-06-08","","Taille rue: N/A | Proche de: الاساتذة"
"voursa.com","300م# فكرن من سكتير 4 للبيع ","3500000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","السلام عليكم هذ نص نيمرو 300م# فكرن من سكتير 4 مبيوع ب 35مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-12-31","","Taille rue: 20.00 | Proche de: سكتير 4"
"voursa.com","نمروين للبيـــــع في الاسكان ","1100000","Terrain","Vente","Dar Naim","Nouakchott","600.0","","","","نمروين للبيع في تراب الاسكان 2 
المساحة  : 600 فكرن 
السعر: 11 مليون 
واتساب  22608090 فقط للجدين ","2025-09-16","","Taille rue: N/A | Proche de: الوالاية "
"voursa.com","ديبلكس ف I اسويت بالقرب من سكن السفير للبيع ","7500000","Appartement/Maison","Vente","Tevragh Zeina","Nouakchott","300.0","1.0","","1.0","السلام عليكم هذ ديبلكس فمدال I اسويت مساحة 300م# بالقرب من سكن السفير السعوديه مبيوع ب 75مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-08-11","","Titre foncier | 1 balcon(s) | Taille rue: 15.00 | Proche de: I اسويت "
"voursa.com","سمعه فشرم الشيخ","1350000","Appartement/Maison","Vente","Arafat","Nouakchott","150.0","7.0","","1.0","مدخل 230الف حد شاري تلفنل 26678975. للاتصال 36147216 سعر 13.5","2025-09-15","","Titre foncier | 1 balcon(s) | Taille rue: 30.00 | Proche de: شرم الشيخ"
"voursa.com","نيمرو فسكتير 1 بلوكات","2900000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","ب 29 من سكتير 1
الواتساب : 33887733","2025-04-02","","Taille rue: N/A | Proche de: طب القلب"
"voursa.com","نيمروين فالمطار بلوك 59 فاتحين فبرك ","4400000","Terrain","Vente","Dar Naim","Nouakchott","800.0","","","","من بلوك 59 كلهم عندو تيتر مقطوعة  مبيوعين با 44 مليون كلهم مساحة 400م٢ ","2026-02-18","","Titre foncier | Taille rue: N/A | Proche de: إيثار "
"voursa.com","محطة محروقات للبيع","4500000","Local commercial/industriel","Vente","Toujounine","Nouakchott","900.0","","","","محطة محروقات اعل اثلت شوارع 
المساحة 900م²","2025-08-08","","Taille rue: N/A | Proche de: گدروه مسعود"
"voursa.com","نيمرو ف H3","950000","Terrain","Vente","Teyarett","Nouakchott","216.0","","","","رقم 153 من H3 في فوندسيوه بين واحد مع كدروه كورونا السعر 9 مليون و500 الف
الواتساب : 33887733","2025-04-30","","Taille rue: N/A | Proche de: گدروه كورونا"
"voursa.com","نيمرو من اسكان","2100000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","*117 من الإسكان  مبيوع اليوم فرصة  الا ب 21 مليون*","2025-08-18","","Taille rue: N/A | Proche de: إسكان"
"voursa.com"," منزل للايجار في تنسويلم ","6000","Appartement/Maison","Location","Arafat","Nouakchott","150.0","3.0","","2.0","منزل اللايجار فتنسويلم","2025-08-30","","Titre foncier | type de location: Location au mois | Taille rue: 10.00 | Proche de: لا اعرف"
