id,prix,surface_m2,nb_chambres,nb_salons,nb_sdb,quartier,date_publication,quartier_encoded,log_prix,latitude,longitude,dist_centre_ville_km,dist_aeroport_km,dist_plage_km,nb_ecoles_1km,nb_mosquees_1km,nb_commerce_1km,nb_hopitaux_1km,nb_total_pois_1km,prix_m2,nb_pieces_total,type_bien,has_garage,has_jardin,has_piscine,has_balcon,has_meuble,has_titre_foncier,est_neuf,age_annonce,mois_publication,annee_publication,surface_par_chambre,surface_par_sdb,pieces_par_sdb,prix_par_piece,centre_x_plage,pois_x_centre,pois_x_plage,is_luxe,score_equipement,saison,weekend,type_commercial,type_duplex,type_maison,type_studio,type_terrain,type_villa,prix_moyen_quartier,prix_median_quartier,nb_biens_quartier,prix_m2_moyen_quartier,saison_ete,saison_hiver,saison_printemps,prix_winsorized,surface_winsorized,prix_m2_winsorized,is_price_outlier
1126,1350000.0,180.0,6.0,3.0,2.0,arafat,2025-03-27,1676908.1967213114,14.11561589115508,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,7500.0,9,maison,0,0,0,1,0,0,0,352,3,2025,25.714285714285715,60.0,3.0,135000.0,42.65630982748081,9.0145997574304,9.081850531109339,0,1,printemps,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,False,True,1350000.0,180.0,7500.0,0
606,1500000.0,216.0,7.0,1.0,2.0,tevragh zeina,2025-12-18,8013969.43699732,14.220976332738882,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,6944.444444444444,8,maison,0,0,0,1,0,1,0,86,12,2025,27.0,72.0,2.6666666666666665,166666.66666666666,19.612613634380203,5.085791887369335,4.64018964365094,0,1,hiver,0,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,False,True,False,1500000.0,216.0,6944.444444444444,0
399,7200000.0,200.0,7.0,4.0,2.0,tevragh zeina,2025-07-21,8013969.43699732,15.789591722875162,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,36000.0,11,duplex,1,1,0,1,0,0,0,236,7,2025,25.0,66.66666666666667,3.6666666666666665,600000.0,19.612613634380203,5.085791887369335,4.64018964365094,1,3,ete,0,False,True,False,False,False,False,8013969.0,6500000.0,373,23995.0,True,False,False,7200000.0,200.0,36000.0,0
780,680000.0,150.0,3.0,1.0,2.0,toujounine,2025-03-30,1571960.0,13.429849547739444,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,4533.333333333333,4,maison,0,0,0,1,0,1,0,349,3,2025,37.5,50.0,1.3333333333333333,136000.0,78.04711464840045,2.319378037422158,1.381666773494295,0,1,printemps,1,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,False,True,680000.0,150.0,4533.333333333333,0
1247,1000000.0,180.0,4.0,1.0,2.0,riyadh,2025-07-29,3440769.230769231,13.815511557963774,18.0107143,-15.955326,10.516813641742964,10.976270505447667,9.526247555589936,5,27,2,1,35,5555.555555555556,5,maison,0,0,0,1,0,1,0,228,7,2025,36.0,60.0,1.6666666666666667,166666.66666666666,100.18577024724881,3.296657658413419,3.6358923659381266,0,1,ete,0,False,False,True,False,False,False,3440769.0,850000.0,13,11696.0,True,False,False,1000000.0,180.0,5555.555555555556,0
418,4600000.0,216.0,7.0,2.0,2.0,teyarett,2026-01-19,3330685.925925926,15.341567078850604,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,21296.296296296296,9,duplex,0,0,0,1,0,0,0,54,1,2026,27.0,72.0,3.0,460000.0,98.58047589774495,0.0,0.0,0,1,hiver,0,False,True,False,False,False,False,3330686.0,2900000.0,270,16486.0,False,True,False,4600000.0,216.0,21296.296296296296,0
1435,14000000.0,300.0,1.0,1.0,1.0,tevragh zeina,2026-03-01,8013969.43699732,16.454567959008102,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,46666.66666666666,2,maison,0,0,0,0,0,0,0,13,3,2026,150.0,150.0,1.0,4666666.666666667,19.612613634380203,5.085791887369335,4.64018964365094,0,0,printemps,1,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,False,False,True,14000000.0,300.0,46666.666666666664,1
1425,7800000.0,350.0,9.0,3.0,2.0,tevragh zeina,2025-04-16,8013969.43699732,15.86963441986494,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,22285.714285714286,12,duplex,0,0,0,1,0,0,0,332,4,2025,35.0,116.66666666666667,4.0,600000.0,19.612613634380203,5.085791887369335,4.64018964365094,0,1,printemps,0,False,True,False,False,False,False,8013969.0,6500000.0,373,23995.0,False,False,True,7800000.0,350.0,22285.714285714286,0
437,2200000.0,180.0,4.0,1.0,2.0,teyarett,2025-08-08,3330685.925925926,14.603968372873895,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,12222.222222222224,5,maison,1,0,0,1,0,1,0,218,8,2025,36.0,60.0,1.6666666666666667,366666.6666666667,98.58047589774495,0.0,0.0,0,2,ete,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,True,False,False,2200000.0,180.0,12222.222222222223,0
1053,2600000.0,150.0,3.0,2.0,2.0,teyarett,2025-10-10,3330685.925925926,14.77102238760702,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,17333.333333333332,5,maison,0,0,0,1,0,0,0,155,10,2025,37.5,50.0,1.6666666666666667,433333.3333333333,98.58047589774495,0.0,0.0,0,1,automne,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,False,False,2600000.0,150.0,17333.333333333332,0
349,1600000.0,150.0,3.0,2.0,2.0,arafat,2025-05-14,1676908.1967213114,14.285514812209817,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,10666.666666666666,5,maison,1,0,0,1,0,0,1,304,5,2025,37.5,50.0,1.6666666666666667,266666.6666666667,42.65630982748081,9.0145997574304,9.081850531109339,0,2,printemps,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,False,True,1600000.0,150.0,10666.666666666666,0
1423,4200000.0,216.0,3.0,2.0,2.0,teyarett,2025-05-22,3330685.925925926,15.250595321348806,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,19444.444444444445,5,maison,1,0,0,1,0,0,0,296,5,2025,54.0,72.0,1.6666666666666667,700000.0,98.58047589774495,0.0,0.0,0,2,printemps,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,False,True,4200000.0,216.0,19444.444444444445,0
837,1500000.0,150.0,3.0,2.0,2.0,arafat,2025-10-23,1676908.1967213114,14.220976332738882,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,10000.0,5,maison,1,0,0,1,0,1,0,142,10,2025,37.5,50.0,1.6666666666666667,250000.0,42.65630982748081,9.0145997574304,9.081850531109339,0,2,automne,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,False,False,1500000.0,150.0,10000.0,0
182,4500000.0,216.0,7.0,2.0,2.0,teyarett,2025-11-26,3330685.925925926,15.319588176962746,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,20833.33333333333,9,duplex,0,0,0,1,0,1,1,108,11,2025,27.0,72.0,3.0,450000.0,98.58047589774495,0.0,0.0,0,1,automne,0,False,True,False,False,False,False,3330686.0,2900000.0,270,16486.0,False,False,False,4500000.0,216.0,20833.333333333332,0
700,3400000.0,216.0,4.0,1.0,3.0,teyarett,2026-01-07,3330685.925925926,15.039286283703994,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,15740.74074074074,5,terrain,0,0,0,0,0,0,0,66,1,2026,43.2,54.0,1.25,566666.6666666666,98.58047589774495,0.0,0.0,0,0,hiver,0,False,False,False,False,True,False,3330686.0,2900000.0,270,16486.0,False,True,False,3400000.0,216.0,15740.74074074074,0
1307,1200000.0,360.0,5.0,2.0,2.0,arafat,2025-09-08,1676908.1967213114,13.997832948091215,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,3333.333333333333,7,maison,1,0,0,1,0,1,0,187,9,2025,60.0,120.0,2.3333333333333335,150000.0,42.65630982748081,9.0145997574304,9.081850531109339,0,2,ete,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,True,False,False,1200000.0,360.0,3333.3333333333335,0
533,2200000.0,150.0,3.0,2.0,2.0,arafat,2025-04-14,1676908.1967213114,14.603968372873895,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,14666.666666666666,5,maison,1,0,0,1,0,1,1,334,4,2025,37.5,50.0,1.6666666666666667,366666.6666666667,42.65630982748081,9.0145997574304,9.081850531109339,0,2,printemps,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,False,True,2200000.0,150.0,14666.666666666666,0
624,3800000.0,216.0,3.0,2.0,2.0,teyarett,2025-11-07,3330685.925925926,15.150511887854474,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,17592.59259259259,5,maison,0,0,0,1,0,0,1,127,11,2025,54.0,72.0,1.6666666666666667,633333.3333333334,98.58047589774495,0.0,0.0,0,1,automne,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,False,False,3800000.0,216.0,17592.59259259259,0
1434,7000000.0,300.0,5.0,1.0,5.0,teyarett,2026-03-01,3330685.925925926,15.76142084987672,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,23333.33333333333,6,duplex,1,0,0,0,0,1,1,13,3,2026,50.0,50.0,1.0,1000000.0,98.58047589774495,0.0,0.0,0,1,printemps,1,False,True,False,False,False,False,3330686.0,2900000.0,270,16486.0,False,False,True,7000000.0,300.0,23333.333333333332,0
933,2500000.0,135.0,4.0,2.0,2.0,dar naim,2025-07-18,2460492.68292683,14.731801689838347,18.1266327,-15.9174596,5.518093685011725,3.7921392805199456,12.297214781271224,2,8,2,1,13,18518.51851851852,6,maison,1,0,0,1,0,1,1,239,7,2025,27.0,45.0,2.0,357142.85714285716,67.85718322776559,2.3139521568823516,1.048622632531899,0,2,ete,0,False,False,True,False,False,False,2460493.0,1700000.0,82,12991.0,True,False,False,2500000.0,135.0,18518.51851851852,0
119,1350000.0,150.0,3.0,1.0,2.0,arafat,2025-12-21,1676908.1967213114,14.11561589115508,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,9000.0,4,maison,0,0,0,1,0,0,0,83,12,2025,37.5,50.0,1.3333333333333333,270000.0,42.65630982748081,9.0145997574304,9.081850531109339,0,1,hiver,1,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,True,False,1350000.0,150.0,9000.0,0
895,9500000.0,600.0,8.0,4.0,2.0,tevragh zeina,2025-12-06,8013969.43699732,16.066802461833923,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,15833.333333333334,12,maison,0,0,0,1,0,1,0,98,12,2025,66.66666666666667,200.0,4.0,730769.2307692308,19.612613634380203,5.085791887369335,4.64018964365094,1,1,hiver,1,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,False,True,False,9500000.0,600.0,15833.333333333334,0
1241,10500000.0,500.0,7.0,2.0,2.0,tevragh zeina,2025-07-12,8013969.43699732,16.166885910365842,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,21000.0,9,maison,0,0,0,1,0,0,0,245,7,2025,62.5,166.66666666666666,3.0,1050000.0,19.612613634380203,5.085791887369335,4.64018964365094,1,1,ete,1,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,True,False,False,10500000.0,500.0,21000.0,0
367,1000000.0,150.0,3.0,1.0,2.0,arafat,2026-02-04,1676908.1967213114,13.815511557963774,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,6666.666666666667,4,maison,1,0,0,0,0,0,0,38,2,2026,37.5,50.0,1.3333333333333333,200000.0,42.65630982748081,9.0145997574304,9.081850531109339,0,1,hiver,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,True,False,1000000.0,150.0,6666.666666666667,0
150,13000000.0,600.0,5.0,3.0,2.0,tevragh zeina,2025-11-14,8013969.43699732,16.380459992348886,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,21666.666666666668,8,maison,1,0,0,1,0,1,0,120,11,2025,100.0,200.0,2.6666666666666665,1444444.4444444445,19.612613634380203,5.085791887369335,4.64018964365094,1,2,automne,0,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,False,False,False,13000000.0,600.0,21666.666666666668,1
184,950000.0,180.0,0.0,0.0,2.0,teyarett,2025-11-17,3330685.925925926,13.76421831620775,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,5277.777777777777,0,terrain,0,1,0,0,0,0,0,117,11,2025,180.0,60.0,0.0,950000.0,98.58047589774495,0.0,0.0,1,1,automne,0,False,False,False,False,True,False,3330686.0,2900000.0,270,16486.0,False,False,False,950000.0,180.0,5277.777777777777,0
90,1000000.0,150.0,0.0,0.0,0.0,toujounine,2026-02-23,1571960.0,13.815511557963774,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,6666.666666666667,0,maison,0,0,0,0,0,0,0,19,2,2026,150.0,150.0,0.0,1000000.0,78.04711464840045,2.319378037422158,1.381666773494295,0,0,hiver,0,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,True,False,1000000.0,150.0,6666.666666666667,0
113,4500000.0,200.0,4.0,1.0,3.0,tevragh zeina,2026-02-21,8013969.43699732,15.319588176962746,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,22500.0,5,maison,1,0,0,0,0,0,0,21,2,2026,40.0,50.0,1.25,750000.0,19.612613634380203,5.085791887369335,4.64018964365094,0,1,hiver,1,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,False,True,False,4500000.0,200.0,22500.0,0
579,6500000.0,600.0,2.0,2.0,2.0,tevragh zeina,2025-12-08,8013969.43699732,15.687312888712007,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,10833.333333333334,4,terrain,0,0,0,1,0,1,0,96,12,2025,200.0,200.0,1.3333333333333333,1300000.0,19.612613634380203,5.085791887369335,4.64018964365094,1,1,hiver,0,False,False,False,False,True,False,8013969.0,6500000.0,373,23995.0,False,True,False,6500000.0,600.0,10833.333333333334,0
629,5800000.0,200.0,0.0,0.0,2.0,tevragh zeina,2026-02-22,8013969.43699732,15.573368647930426,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,29000.0,0,duplex,0,0,0,0,0,1,0,20,2,2026,200.0,66.66666666666667,0.0,5800000.0,19.612613634380203,5.085791887369335,4.64018964365094,0,0,hiver,1,False,True,False,False,False,False,8013969.0,6500000.0,373,23995.0,False,True,False,5800000.0,200.0,29000.0,0
1217,8500000.0,500.0,5.0,2.0,2.0,tevragh zeina,2025-04-14,8013969.43699732,15.955576839107596,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,17000.0,7,maison,1,0,0,1,0,0,0,334,4,2025,83.33333333333333,166.66666666666666,2.3333333333333335,1062500.0,19.612613634380203,5.085791887369335,4.64018964365094,1,2,printemps,0,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,False,False,True,8500000.0,500.0,17000.0,0
272,5200000.0,300.0,4.0,2.0,2.0,tevragh zeina,2025-11-23,8013969.43699732,15.46416937585933,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,17333.333333333332,6,duplex,1,0,0,1,0,1,0,111,11,2025,60.0,100.0,2.0,742857.1428571428,19.612613634380203,5.085791887369335,4.64018964365094,0,2,automne,1,False,True,False,False,False,False,8013969.0,6500000.0,373,23995.0,False,False,False,5200000.0,300.0,17333.333333333332,0
924,6500000.0,180.0,7.0,2.0,2.0,teyarett,2025-12-14,3330685.925925926,15.687312888712007,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,36111.11111111111,9,maison,1,0,0,0,0,0,0,90,12,2025,22.5,60.0,3.0,650000.0,98.58047589774495,0.0,0.0,0,1,hiver,1,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,True,False,6500000.0,180.0,36111.11111111111,0
1169,2100000.0,150.0,6.0,2.0,2.0,teyarett,2025-10-09,3330685.925925926,14.557448378884017,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,14000.0,8,maison,0,0,0,1,0,0,0,156,10,2025,21.428571428571427,50.0,2.6666666666666665,233333.33333333334,98.58047589774495,0.0,0.0,0,1,automne,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,False,False,2100000.0,150.0,14000.0,0
969,1900000.0,350.0,5.0,2.0,2.0,arafat,2025-06-28,1676908.1967213114,14.45736497045232,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,5428.571428571428,7,maison,0,0,0,1,0,0,0,259,6,2025,58.333333333333336,116.66666666666667,2.3333333333333335,237500.0,42.65630982748081,9.0145997574304,9.081850531109339,0,1,ete,1,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,True,False,False,1900000.0,350.0,5428.571428571428,0
31,3300000.0,180.0,0.0,0.0,0.0,teyarett,2026-02-27,3330685.925925926,15.009433329466964,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,18333.33333333333,0,duplex,0,0,0,0,0,0,0,15,2,2026,180.0,180.0,0.0,3300000.0,98.58047589774495,0.0,0.0,0,0,hiver,0,False,True,False,False,False,False,3330686.0,2900000.0,270,16486.0,False,True,False,3300000.0,180.0,18333.333333333332,0
246,2100000.0,300.0,0.0,0.0,0.0,tevragh zeina,2026-02-11,8013969.43699732,14.557448378884017,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,7000.0,0,terrain,0,0,0,0,0,0,0,31,2,2026,300.0,300.0,0.0,2100000.0,19.612613634380203,5.085791887369335,4.64018964365094,0,0,hiver,0,False,False,False,False,True,False,8013969.0,6500000.0,373,23995.0,False,True,False,2100000.0,300.0,7000.0,0
1035,1300000.0,300.0,5.0,3.0,2.0,arafat,2025-11-04,1676908.1967213114,14.077875591662238,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,4333.333333333333,8,maison,1,0,0,1,0,1,0,130,11,2025,50.0,100.0,2.6666666666666665,144444.44444444444,42.65630982748081,9.0145997574304,9.081850531109339,0,2,automne,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,False,False,1300000.0,300.0,4333.333333333333,0
886,650000.0,120.0,2.0,1.0,2.0,teyarett,2025-07-27,3330685.925925926,13.384729180332174,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,5416.666666666667,3,maison,0,0,0,0,0,1,0,230,7,2025,40.0,40.0,1.0,162500.0,98.58047589774495,0.0,0.0,0,0,ete,1,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,True,False,False,650000.0,120.0,5416.666666666667,0
531,1350000.0,150.0,3.0,2.0,2.0,toujounine,2025-05-12,1571960.0,14.11561589115508,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,9000.0,5,maison,0,0,0,1,0,0,1,306,5,2025,37.5,50.0,1.6666666666666667,225000.0,78.04711464840045,2.319378037422158,1.381666773494295,0,1,printemps,0,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,False,True,1350000.0,150.0,9000.0,0
1372,2250000.0,250.0,4.0,2.0,2.0,toujounine,2025-04-21,1571960.0,14.626441218624947,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,9000.0,6,maison,0,0,0,1,0,0,0,327,4,2025,50.0,83.33333333333333,2.0,321428.5714285714,78.04711464840045,2.319378037422158,1.381666773494295,0,1,printemps,0,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,False,True,2250000.0,250.0,9000.0,0
1050,5000000.0,150.0,7.0,4.0,2.0,tevragh zeina,2025-07-22,8013969.43699732,15.424948670398354,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,33333.333333333336,11,maison,1,0,0,1,0,0,0,235,7,2025,18.75,50.0,3.6666666666666665,416666.6666666667,19.612613634380203,5.085791887369335,4.64018964365094,0,2,ete,0,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,True,False,False,5000000.0,150.0,33333.333333333336,0
674,30000000.0,460.0,10.0,6.0,2.0,riyadh,2025-08-13,3440769.230769231,17.216707972959764,18.0107143,-15.955326,10.516813641742964,10.976270505447667,9.526247555589936,5,27,2,1,35,65217.391304347824,16,villa,0,0,0,1,0,1,0,213,8,2025,41.81818181818182,153.33333333333334,5.333333333333333,1764705.8823529412,100.18577024724881,3.296657658413419,3.6358923659381266,1,1,ete,0,False,False,False,False,False,True,3440769.0,850000.0,13,11696.0,True,False,False,30000000.0,460.0,65217.391304347824,1
647,4700000.0,216.0,6.0,2.0,6.0,teyarett,2026-01-12,3330685.925925926,15.363073279446224,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,21759.25925925926,8,duplex,0,0,0,0,0,0,0,61,1,2026,30.857142857142858,30.857142857142858,1.1428571428571428,522222.22222222225,98.58047589774495,0.0,0.0,0,0,hiver,0,False,True,False,False,False,False,3330686.0,2900000.0,270,16486.0,False,True,False,4700000.0,216.0,21759.25925925926,0
602,1100000.0,150.0,3.0,2.0,2.0,arafat,2025-10-09,1676908.1967213114,13.910821646859096,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,7333.333333333333,5,maison,0,0,0,1,0,0,0,156,10,2025,37.5,50.0,1.6666666666666667,183333.33333333334,42.65630982748081,9.0145997574304,9.081850531109339,0,1,automne,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,False,False,1100000.0,150.0,7333.333333333333,0
681,700000.0,250.0,7.0,3.0,2.0,tevragh zeina,2025-04-15,8013969.43699732,13.45883704259595,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,2800.0,10,duplex,1,0,0,1,0,1,0,333,4,2025,31.25,83.33333333333333,3.3333333333333335,63636.36363636364,19.612613634380203,5.085791887369335,4.64018964365094,0,2,printemps,0,False,True,False,False,False,False,8013969.0,6500000.0,373,23995.0,False,False,True,700000.0,250.0,2800.0,0
1054,3000000.0,150.0,3.0,1.0,2.0,tevragh zeina,2025-10-19,8013969.43699732,14.914123179965662,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,20000.0,4,duplex,1,0,0,0,0,1,0,146,10,2025,37.5,50.0,1.3333333333333333,600000.0,19.612613634380203,5.085791887369335,4.64018964365094,0,1,automne,1,False,True,False,False,False,False,8013969.0,6500000.0,373,23995.0,False,False,False,3000000.0,150.0,20000.0,0
440,18500000.0,600.0,6.0,2.0,7.0,tevragh zeina,2026-01-30,8013969.43699732,16.733281344102608,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,30833.33333333333,8,villa,1,0,1,0,0,0,0,43,1,2026,85.71428571428571,75.0,1.0,2055555.5555555555,19.612613634380203,5.085791887369335,4.64018964365094,1,2,hiver,0,False,False,False,False,False,True,8013969.0,6500000.0,373,23995.0,False,True,False,18500000.0,600.0,30833.333333333332,1
335,350000.0,180.0,1.0,1.0,2.0,dar naim,2025-12-11,2460492.68292683,12.765691290604371,18.1266327,-15.9174596,5.518093685011725,3.7921392805199456,12.297214781271224,2,8,2,1,13,1944.4444444444443,2,maison,0,0,0,1,0,1,0,93,12,2025,90.0,60.0,0.6666666666666666,116666.66666666667,67.85718322776559,2.3139521568823516,1.048622632531899,0,1,hiver,0,False,False,True,False,False,False,2460493.0,1700000.0,82,12991.0,False,True,False,350000.0,180.0,1944.4444444444443,0
161,5100000.0,200.0,6.0,2.0,4.0,tevragh zeina,2026-02-19,8013969.43699732,15.444751293772969,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,25500.0,8,duplex,1,0,0,0,0,0,1,23,2,2026,28.571428571428573,40.0,1.6,566666.6666666666,19.612613634380203,5.085791887369335,4.64018964365094,0,1,hiver,0,False,True,False,False,False,False,8013969.0,6500000.0,373,23995.0,False,True,False,5100000.0,200.0,25500.0,0
943,1100000.0,600.0,1.0,1.0,2.0,tevragh zeina,2025-05-07,8013969.43699732,13.910821646859096,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,1833.3333333333333,2,maison,0,0,0,1,0,0,0,311,5,2025,300.0,200.0,0.6666666666666666,366666.6666666667,19.612613634380203,5.085791887369335,4.64018964365094,1,1,printemps,0,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,False,False,True,1100000.0,600.0,1833.3333333333333,0
721,900000.0,150.0,4.0,2.0,2.0,dar naim,2025-11-07,2460492.68292683,13.71015115341694,18.1266327,-15.9174596,5.518093685011725,3.7921392805199456,12.297214781271224,2,8,2,1,13,6000.0,6,maison,0,0,0,1,0,1,0,127,11,2025,30.0,50.0,2.0,128571.42857142857,67.85718322776559,2.3139521568823516,1.048622632531899,0,1,automne,0,False,False,True,False,False,False,2460493.0,1700000.0,82,12991.0,False,False,False,900000.0,150.0,6000.0,0
5,5000000.0,200.0,9.0,2.0,3.0,dar naim,2025-08-22,2460492.68292683,15.424948670398354,18.1266327,-15.9174596,5.518093685011725,3.7921392805199456,12.297214781271224,2,8,2,1,13,25000.0,11,duplex,1,0,0,0,0,1,1,204,8,2025,20.0,50.0,2.75,416666.6666666667,67.85718322776559,2.3139521568823516,1.048622632531899,0,1,ete,0,False,True,False,False,False,False,2460493.0,1700000.0,82,12991.0,True,False,False,5000000.0,200.0,25000.0,0
1036,600000.0,150.0,3.0,2.0,2.0,arafat,2025-11-06,1676908.1967213114,13.304686600863562,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,4000.0,5,maison,1,0,0,1,0,1,0,128,11,2025,37.5,50.0,1.6666666666666667,100000.0,42.65630982748081,9.0145997574304,9.081850531109339,0,2,automne,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,False,False,600000.0,150.0,4000.0,0
1244,2800000.0,180.0,4.0,1.0,2.0,arafat,2025-07-17,1676908.1967213114,14.845130332288226,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,15555.555555555557,5,maison,0,0,0,1,0,1,0,240,7,2025,36.0,60.0,1.6666666666666667,466666.6666666667,42.65630982748081,9.0145997574304,9.081850531109339,0,1,ete,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,True,False,False,2800000.0,180.0,15555.555555555555,0
